time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2022-03-18T10:14:55.287Z,-21.4164,-179.0699,606.69,4.3,mb,,75,4.549,0.44,us,us6000h5nl,2022-03-25T08:32:25.040Z,Fiji region,earthquake,12.5,7.3,0.052,107,reviewed,us,us
2022-03-18T03:11:41.122Z,-24.5333,179.8825,529.1,4.3,mb,,50,5.101,0.82,us,us6000h5ld,2022-04-09T02:01:57.040Z,south of the Fiji Islands,earthquake,13,7.5,0.073,56,reviewed,us,us
2022-03-18T02:09:14.389Z,-17.0116,-173.6614,10,4.6,mb,,138,3.577,0.85,us,us7000gwmr,2022-03-23T23:47:28.040Z,"117 km S of Hihifo, Tonga",earthquake,13.8,1.8,0.244,7,reviewed,us,us
2022-03-17T19:11:02.586Z,-26.901,-175.9484,10,5.1,mww,,55,2.927,1.15,us,us6000h5ig,2022-03-28T16:53:59.040Z,south of Tonga,earthquake,8,1.6,0.069,20,reviewed,us,us
2022-03-17T18:56:31.287Z,-17.7702,-178.4076,499.22,4.2,mb,,131,3.373,0.71,us,us6000h6r1,2022-03-28T16:44:17.040Z,"243 km E of Levuka, Fiji",earthquake,14.9,6.4,0.121,19,reviewed,us,us
2022-03-17T12:09:16.168Z,-19.2546,-177.438,569.06,4.3,mb,,123,4.534,0.76,us,us6000h6ql,2022-04-13T06:34:57.040Z,Fiji region,earthquake,13.5,7.6,0.147,13,reviewed,us,us
2022-03-17T09:58:03.743Z,-30.4432,-177.7014,10,4.5,mb,,181,1.192,0.97,us,us6000h6qa,2022-04-14T07:00:26.040Z,"Kermadec Islands, New Zealand",earthquake,6.5,1.7,0.15,15,reviewed,us,us
2022-03-17T08:43:56.120Z,-29.3391,-175.9637,10,4.3,mb,,150,1.71,0.78,us,us6000h6q4,2022-04-13T11:24:42.040Z,Kermadec Islands region,earthquake,8.5,1.9,0.142,14,reviewed,us,us
2022-03-17T03:41:56.262Z,-31.6523,-179.8313,338.06,4.3,mb,,91,2.898,0.97,us,us6000h5al,2022-03-22T23:25:35.040Z,Kermadec Islands region,earthquake,9.3,7.6,0.132,16,reviewed,us,us
2022-03-17T01:06:29.913Z,-15.0416,-173.3077,10,4.9,mb,,63,1.857,0.82,us,us6000h6ph,2022-03-22T20:12:38.040Z,"113 km NNE of Hihifo, Tonga",earthquake,5.1,1.9,0.14,16,reviewed,us,us
2022-03-16T20:07:41.752Z,-16.0533,-173.4324,35,4.6,mb,,133,2.662,0.7,us,us6000h6gj,2022-04-22T21:22:44.040Z,"40 km ESE of Hihifo, Tonga",earthquake,13.1,2,0.165,11,reviewed,us,us
2022-03-16T18:58:47.979Z,-21.6224,-178.0414,414.99,4.5,mb,,81,5.33,0.94,us,us6000h56l,2022-03-29T15:41:06.040Z,"297 km W of Haveluloto, Tonga",earthquake,11.5,3.8,0.044,149,reviewed,us,us
2022-03-16T10:46:14.850Z,-23.4176,-179.8949,527.73,4.7,mb,,74,5.962,0.66,us,us6000h50g,2022-03-26T15:14:21.040Z,south of the Fiji Islands,earthquake,11.6,8.1,0.055,101,reviewed,us,us
2022-03-16T08:50:20.311Z,-16.4162,-173.8515,84.75,4.9,mb,,48,3.194,1.12,us,us6000h4zq,2022-04-12T12:16:11.040Z,"51 km S of Hihifo, Tonga",earthquake,7.5,5.2,0.03,357,reviewed,us,us
2022-03-16T03:02:00.122Z,-18.8763,-177.6261,599.4,4.5,mb,,77,4.256,1.07,us,us6000h6g3,2022-03-22T04:10:38.040Z,Fiji region,earthquake,14.7,5.8,0.156,12,reviewed,us,us
2022-03-16T02:40:52.521Z,-18.1784,-174.5388,91.41,4.9,mb,,67,5.004,0.76,us,us6000h4xc,2022-03-23T05:32:17.040Z,"78 km NW of Neiafu, Tonga",earthquake,10.1,5.4,0.072,60,reviewed,us,us
2022-03-16T00:39:07.740Z,-20.0225,-175.7908,202.77,5.4,mww,,30,6.103,1.13,us,us6000h4ww,2022-03-24T04:10:28.326Z,"138 km NNW of Nuku‘alofa, Tonga",earthquake,9,4.4,0.098,10,reviewed,us,us
2022-03-15T21:13:36.685Z,-15.2492,-174.0639,151.45,4.3,mb,,134,2.579,0.96,us,us6000h5tl,2022-03-24T01:54:19.040Z,"83 km NNW of Hihifo, Tonga",earthquake,8.7,8.3,0.138,15,reviewed,us,us
2022-03-15T19:54:14.704Z,-24.3977,-179.4811,438.82,4.4,mb,,104,5.041,0.79,us,us6000h5tf,2022-04-12T16:55:49.040Z,south of the Fiji Islands,earthquake,16,9.8,0.109,29,reviewed,us,us
2022-03-15T18:13:09.995Z,-23.1173,179.5606,548.08,4.8,mb,,90,5.529,0.74,us,us6000h4sq,2022-04-09T16:52:48.040Z,south of the Fiji Islands,earthquake,11.4,6.9,0.08,53,reviewed,us,us
2022-03-15T18:10:03.699Z,-23.0027,179.7397,566.67,4.2,mb,,102,5.465,0.67,us,us6000h5tu,2022-04-09T16:45:06.040Z,south of the Fiji Islands,earthquake,14.4,8.9,0.128,21,reviewed,us,us
2022-03-15T16:01:27.431Z,-22.239,-176.5864,161.19,4.4,mb,,247,6.737,0.45,us,us6000h4r9,2022-03-22T13:53:04.040Z,"186 km SW of Haveluloto, Tonga",earthquake,22.4,8.3,0.144,17,reviewed,us,us
2022-03-15T12:46:43.392Z,-16.4257,-175.3761,10,4.4,mb,,107,3.383,0.31,us,us6000h5t5,2022-04-14T05:46:58.040Z,"176 km WSW of Hihifo, Tonga",earthquake,8.7,1.9,0.22,11,reviewed,us,us
2022-03-15T11:22:06.927Z,-17.547,-178.6829,533.63,4.1,mb,,114,3.118,0.56,us,us6000h5t2,2022-03-22T10:57:17.040Z,"219 km ENE of Levuka, Fiji",earthquake,13.1,7.5,0.082,40,reviewed,us,us
2022-03-15T10:34:56.855Z,-15.003,-173.7806,10,4.3,mb,,119,2.22,0.28,us,us6000h5t1,2022-03-22T10:40:28.040Z,"105 km N of Hihifo, Tonga",earthquake,7.2,1.7,0.133,17,reviewed,us,us
2022-03-15T09:05:23.878Z,-26.8656,-176.0885,10,5.2,mww,,70,2.884,1.08,us,us6000h4nb,2022-04-13T07:00:49.040Z,south of the Fiji Islands,earthquake,10.9,1.9,0.078,16,reviewed,us,us
2022-03-15T03:53:30.946Z,-25.0851,-175.6313,10,4.8,mb,,124,4.633,0.88,us,us6000h5sq,2022-03-22T01:18:37.040Z,south of Tonga,earthquake,10.3,1.8,0.128,19,reviewed,us,us
2022-03-15T03:51:36.418Z,-21.5948,-177.2785,327.22,4.4,mb,,173,5.832,0.6,us,us6000h5sr,2022-04-19T23:41:55.040Z,"219 km WSW of Haveluloto, Tonga",earthquake,12.1,10.4,0.13,17,reviewed,us,us
2022-03-15T03:14:01.847Z,-23.0961,178.7837,576.1,4.2,mb,,138,11.403,0.71,us,us6000h5sm,2022-03-22T00:23:43.040Z,south of the Fiji Islands,earthquake,15.5,9.1,0.11,23,reviewed,us,us
2022-03-15T02:28:45.359Z,-21.7321,-173.651,10,4.7,mb,,220,23.917,0.55,us,us6000h5sl,2022-03-21T23:16:40.040Z,"141 km ESE of ‘Ohonua, Tonga",earthquake,13.1,2,0.142,15,reviewed,us,us
2022-03-14T23:52:14.646Z,-17.5376,-177.7821,571.17,4.4,mb,,108,3.228,0.76,us,us6000h5s7,2022-03-21T04:47:14.040Z,Fiji region,earthquake,6.9,11.3,0.126,18,reviewed,us,us
2022-03-14T22:41:14.956Z,-17.5209,-178.7227,543.67,4.2,mb,,118,3.082,0.68,us,us6000h5s6,2022-03-23T23:56:58.040Z,"216 km ENE of Levuka, Fiji",earthquake,14.6,7.7,0.101,27,reviewed,us,us
2022-03-14T17:59:59.092Z,-27.0352,-175.8507,10,4.5,mb,,111,2.874,0.69,us,us6000h5s2,2022-04-13T17:28:08.040Z,Kermadec Islands region,earthquake,9,1.8,0.157,14,reviewed,us,us
2022-03-14T15:19:53.849Z,-24.484,179.9458,514.78,4.2,mb,,115,5.126,0.61,us,us6000h5rt,2022-03-21T14:55:24.040Z,south of the Fiji Islands,earthquake,12.1,7.7,0.141,15,reviewed,us,us
2022-03-14T15:00:58.348Z,-30.1262,-177.6833,10,4.6,mb,,146,0.885,0.52,us,us6000h4g1,2022-03-21T13:34:42.040Z,"Kermadec Islands, New Zealand",earthquake,10.8,1.9,0.12,21,reviewed,us,us
2022-03-14T14:06:44.692Z,-19.1288,-178.1875,580.98,4.5,mb,,169,3.825,0.63,us,us6000h5rp,2022-03-20T20:24:56.040Z,"288 km ESE of Levuka, Fiji",earthquake,14.4,11.8,0.163,11,reviewed,us,us
2022-03-13T21:28:02.259Z,-29.9591,-179.4635,331.29,4.3,mb,,117,1.512,0.4,us,us6000h49p,2022-04-20T04:49:05.040Z,Kermadec Islands region,earthquake,17.2,10.2,0.133,19,reviewed,us,us
2022-03-13T16:56:00.539Z,-20.7254,-179.2119,641.5,4.3,mb,,87,3.932,0.58,us,us6000h5gr,2022-03-20T19:30:20.040Z,Fiji region,earthquake,7.6,10.3,0.106,27,reviewed,us,us
2022-03-13T15:01:37.174Z,-20.1281,-177.2452,525.08,4.3,mb,,129,5.042,0.52,us,us6000h46u,2022-03-20T18:56:07.040Z,"240 km WNW of Haveluloto, Tonga",earthquake,12.3,10.2,0.114,24,reviewed,us,us
2022-03-13T14:03:41.107Z,-31.9059,-178.1495,35,4.4,mb,,159,2.642,1.12,us,us6000h5gk,2022-03-20T15:34:29.040Z,Kermadec Islands region,earthquake,7.5,2,0.179,9,reviewed,us,us
2022-03-13T09:27:35.479Z,-15.0721,-173.5832,10,4.5,mb,,86,2.092,0.52,us,us6000h5gd,2022-03-22T12:53:04.040Z,"100 km NNE of Hihifo, Tonga",earthquake,10.8,1.8,0.108,25,reviewed,us,us
2022-03-13T06:27:58.927Z,-15.5692,-178.7315,10,4.2,mb,,155,1.386,1.03,us,us6000h5g6,2022-04-09T13:07:42.040Z,"154 km SSW of Leava, Wallis and Futuna",earthquake,6.8,1.9,0.187,11,reviewed,us,us
2022-03-13T05:22:17.222Z,-18.006,-178.3676,586.62,4.3,mb,,115,3.418,0.96,us,us6000h44r,2022-04-09T12:25:29.040Z,"245 km E of Levuka, Fiji",earthquake,11,6,0.051,111,reviewed,us,us
2022-03-13T00:00:31.813Z,-33.1523,-179.1666,37.14,4.5,mb,,157,4.022,0.72,us,us6000h5fx,2022-03-20T05:31:17.040Z,south of the Kermadec Islands,earthquake,10.8,2.9,0.128,18,reviewed,us,us
2022-03-12T18:19:50.038Z,-27.0762,-175.9686,10,5.3,mb,,55,2.776,0.75,us,us6000h41l,2022-04-07T21:36:22.040Z,Kermadec Islands region,earthquake,9.3,1.8,0.042,195,reviewed,us,us
2022-03-12T16:18:06.824Z,-27.7792,-176.2043,10,4.9,mb,,59,2.112,0.84,us,us6000h5du,2022-03-27T13:56:36.040Z,Kermadec Islands region,earthquake,10,1.8,0.083,47,reviewed,us,us
2022-03-12T12:42:43.517Z,-27.295,-176.4618,10,4.3,mb,,148,2.344,0.34,us,us6000h5dp,2022-04-07T11:14:51.040Z,Kermadec Islands region,earthquake,13.5,1.9,0.129,20,reviewed,us,us
2022-03-12T12:26:48.610Z,-30.3434,-177.8583,29.5,4.4,mb,,183,1.079,0.7,us,us6000h5dn,2022-04-07T10:36:40.040Z,"Kermadec Islands, New Zealand",earthquake,11.2,6.5,0.139,18,reviewed,us,us
2022-03-12T02:03:11.281Z,-17.9535,-178.5162,580.99,4.2,mb,,131,3.274,1.22,us,us6000h5d8,2022-03-17T20:50:03.040Z,"229 km E of Levuka, Fiji",earthquake,11.5,8.4,0.146,15,reviewed,us,us
2022-03-11T20:53:36.061Z,-18.2448,-178.0993,617.6,4,mb,,140,3.695,0.85,us,us6000h55s,2022-04-13T13:47:43.040Z,"274 km E of Levuka, Fiji",earthquake,18.4,12.3,0.164,12,reviewed,us,us
2022-03-11T19:58:06.433Z,-17.9311,-178.4381,603.37,4.3,mb,,132,3.347,0.89,us,us6000h55n,2022-04-06T22:06:11.040Z,"238 km E of Levuka, Fiji",earthquake,14.8,7.7,0.111,26,reviewed,us,us
2022-03-11T19:44:03.589Z,-20.2752,-177.614,440.7,4.2,mb,,120,4.81,0.9,us,us6000h55p,2022-04-06T21:48:19.040Z,"268 km WNW of Haveluloto, Tonga",earthquake,12.8,7.6,0.136,18,reviewed,us,us
2022-03-11T18:31:43.166Z,-23.766,-179.9333,515.35,4.2,mb,,104,5.762,0.66,us,us6000h55m,2022-04-06T21:23:12.040Z,south of the Fiji Islands,earthquake,12.1,7.3,0.072,59,reviewed,us,us
2022-03-11T17:58:18.899Z,-39.9152,177.136,7.93,3.4,ml,,110,1.022,0.74,us,us6000h3yp,2022-04-06T20:11:37.040Z,"39 km SE of Hastings, New Zealand",earthquake,2.7,8.3,0.085,18,reviewed,us,us
2022-03-11T17:43:45.792Z,-17.5377,-178.8529,527.45,4.2,mb,,148,2.957,0.6,us,us6000h3vc,2022-04-06T20:01:38.040Z,"202 km ENE of Levuka, Fiji",earthquake,15.8,9.8,0.081,45,reviewed,us,us
2022-03-11T17:02:01.124Z,-17.6703,-178.6591,535.21,4.3,mb,,112,3.383,1.15,us,us6000h3uy,2022-04-06T19:48:30.040Z,Fiji region,earthquake,8.1,7.5,0.05,121,reviewed,us,us
2022-03-11T12:58:41.707Z,-20.6406,-176.1842,212.15,4.7,mb,,77,6.16,0.76,us,us6000h3se,2022-03-22T05:11:11.040Z,"115 km WNW of Haveluloto, Tonga",earthquake,11.1,7.2,0.059,88,reviewed,us,us
2022-03-11T12:16:22.139Z,-37.1612,177.4683,156.06,4.3,mb,,79,0.778,0.68,us,us6000h3s3,2022-04-01T07:56:04.040Z,"95 km N of Opotiki, New Zealand",earthquake,13.4,7.7,0.129,17,reviewed,us,us
2022-03-11T11:32:07.427Z,-18.2002,-178.1488,572.3,4.1,mb,,115,3.643,0.76,us,us6000h55b,2022-03-19T11:49:22.040Z,"268 km E of Levuka, Fiji",earthquake,15.4,8,0.067,60,reviewed,us,us
2022-03-11T09:46:27.320Z,-20.7721,-175.5835,10,4.9,mb,,115,6.722,0.39,us,us6000h3rh,2022-03-18T10:26:11.040Z,"56 km NW of Nuku‘alofa, Tonga",earthquake,5.1,1.8,0.046,145,reviewed,us,us
2022-03-11T06:39:14.520Z,-32.0699,-176.922,10,4.9,mb,,113,2.928,0.84,us,us6000h3qh,2022-03-23T15:10:41.040Z,south of the Kermadec Islands,earthquake,12.3,1.9,0.091,38,reviewed,us,us
2022-03-11T04:37:16.247Z,-16.2003,-174.823,296.49,4.2,mb,,176,3.697,0.81,us,us6000h3q0,2022-04-01T04:24:32.040Z,"113 km WSW of Hihifo, Tonga",earthquake,13.6,8.9,0.132,20,reviewed,us,us
2022-03-11T02:06:52.535Z,-17.1193,-174.2373,107.69,4.2,mb,,124,3.973,0.9,us,us6000h554,2022-03-16T21:47:06.040Z,"137 km SSW of Hihifo, Tonga",earthquake,14.5,8.4,0.187,11,reviewed,us,us
2022-03-11T02:02:05.453Z,-20.9669,-176.1253,197.97,4.1,mb,,116,6.362,0.99,us,us6000h552,2022-03-16T21:19:52.040Z,"96 km WNW of Haveluloto, Tonga",earthquake,15.5,6.2,0.174,11,reviewed,us,us
2022-03-10T22:11:18.330Z,-23.2015,179.2708,549.93,4.9,mb,,34,5.547,1,us,us6000h3nt,2022-03-20T02:22:47.040Z,south of the Fiji Islands,earthquake,10.1,5.3,0.03,346,reviewed,us,us
2022-03-10T18:12:19.559Z,-18.3722,-177.9922,619.41,4.1,mb,,100,3.813,0.66,us,us6000h549,2022-03-17T13:09:25.040Z,"286 km E of Levuka, Fiji",earthquake,13.2,7.9,0.135,15,reviewed,us,us
2022-03-10T16:18:28.943Z,-18.5254,-173.1391,10,4.6,mb,,124,4.772,1.11,us,us6000h547,2022-04-06T18:39:21.040Z,"90 km E of Neiafu, Tonga",earthquake,8.5,1.8,0.128,21,reviewed,us,us
2022-03-10T11:28:37.481Z,-22.415,-176.1108,147.96,4.3,mb,,97,7.01,1.05,us,us6000h545,2022-04-19T13:56:51.040Z,"166 km SW of Vaini, Tonga",earthquake,8,6.8,0.137,15,reviewed,us,us
2022-03-10T06:03:25.443Z,-24.2392,-179.7328,518.06,4.5,mb,,119,5.258,0.54,us,us6000h3hj,2022-04-03T12:04:39.040Z,south of the Fiji Islands,earthquake,12.8,8.5,0.072,56,reviewed,us,us
2022-03-10T02:56:09.261Z,-30.2261,-177.4979,35,4.3,mb,,201,1.028,0.84,us,us6000h53u,2022-03-18T01:27:58.040Z,"Kermadec Islands, New Zealand",earthquake,10.1,2,0.188,8,reviewed,us,us
2022-03-10T02:09:54.233Z,-23.7958,-176.0746,35,4.4,mb,,143,5.689,0.36,us,us6000h53y,2022-03-18T01:13:32.040Z,south of the Fiji Islands,earthquake,14.8,2,0.139,15,reviewed,us,us
2022-03-09T22:14:32.531Z,-17.7556,-178.3491,569.3,4.3,mb,,120,3.428,1.07,us,us6000h4i2,2022-03-19T02:43:52.040Z,"249 km E of Levuka, Fiji",earthquake,11.9,9.3,0.125,18,reviewed,us,us
2022-03-09T17:12:44.978Z,-17.861,-178.8323,546.93,4.3,mb,,165,2.969,1.01,us,us6000h4hv,2022-03-15T15:01:09.040Z,"197 km E of Levuka, Fiji",earthquake,14.5,7.7,0.16,11,reviewed,us,us
2022-03-09T16:28:07.188Z,-30.0039,-179.0576,349.8,4.2,mb,,142,1.235,0.77,us,us6000h4hu,2022-03-18T03:34:37.040Z,Kermadec Islands region,earthquake,12,12,0.186,8,reviewed,us,us
2022-03-09T15:40:48.969Z,-18.7913,-177.8956,540.74,4.4,mb,,115,3.988,0.75,us,us6000h4hs,2022-03-18T03:17:24.040Z,Fiji region,earthquake,14,9.7,0.12,20,reviewed,us,us
2022-03-09T02:44:44.555Z,-37.7499,177.3329,81.93,5.1,mb,,52,0.537,0.77,us,us6000h37j,2022-03-19T01:30:21.351Z,off the east coast of the North Island of New Zealand,earthquake,5.7,1.2,0.066,74,reviewed,us,us
2022-03-08T21:45:48.224Z,-23.5168,-176.6643,58.5,4.6,mb,,160,7.578,0.75,us,us6000h3um,2022-03-18T01:35:46.040Z,"299 km SW of ‘Ohonua, Tonga",earthquake,13,6.9,0.193,8,reviewed,us,us
2022-03-08T19:08:05.597Z,-30.4845,-177.2167,10,5,mb,,69,1.363,0.68,us,us6000h34m,2022-04-06T17:01:58.040Z,"Kermadec Islands, New Zealand",earthquake,4.7,1.8,0.068,73,reviewed,us,us
2022-03-08T16:04:50.643Z,-27.0595,-176.1432,10,4.7,mb,,43,2.697,1.05,us,us6000h3ue,2022-03-13T19:39:11.040Z,Kermadec Islands region,earthquake,10.1,1.8,0.134,20,reviewed,us,us
2022-03-08T09:38:46.987Z,-25.2412,-176.7896,113.68,4.3,mb,,156,4.129,0.98,us,us6000h3u7,2022-04-07T06:30:19.040Z,south of the Fiji Islands,earthquake,14.7,11.8,0.202,7,reviewed,us,us
2022-03-08T05:26:39.525Z,-33.4821,-177.8961,10,4.8,mb,,85,4.207,0.63,us,us6000h2yw,2022-04-01T07:15:55.040Z,south of the Kermadec Islands,earthquake,5.5,1.9,0.102,30,reviewed,us,us
2022-03-08T03:03:27.538Z,-17.0056,-173.7869,138.77,4.3,mb,,123,3.635,0.63,us,us6000h2y3,2022-03-14T01:10:15.040Z,"116 km S of Hihifo, Tonga",earthquake,10.9,5.9,0.057,88,reviewed,us,us
2022-03-08T01:54:32.557Z,-22.7945,-179.4059,553.26,4.6,mb,,70,5.561,0.73,us,us6000h3u1,2022-03-13T23:08:22.040Z,south of the Fiji Islands,earthquake,13.7,9,0.164,11,reviewed,us,us
2022-03-08T01:50:47.292Z,-22.6003,-179.4422,577.32,4.2,mb,,122,5.372,0.56,us,us6000h3ty,2022-03-13T22:46:32.040Z,south of the Fiji Islands,earthquake,13.4,8.2,0.167,10,reviewed,us,us
2022-03-08T01:09:38.186Z,-20.3095,-178.2924,606.69,4.4,mb,,178,4.296,0.58,us,us6000h3tx,2022-03-13T20:42:54.040Z,Fiji region,earthquake,9.7,10.1,0.123,19,reviewed,us,us
2022-03-08T00:24:20.904Z,-21.797,-178.6488,557.93,4.5,mb,,133,5.088,1.02,us,us6000h2xh,2022-03-13T00:31:20.040Z,,earthquake,14.1,8.5,0.139,15,reviewed,us,us
2022-03-07T22:13:29.671Z,-30.1619,-177.9178,35,5.2,mb,,122,0.896,0.95,us,us6000h2wp,2022-03-16T05:31:34.040Z,"Kermadec Islands, New Zealand",earthquake,8.3,1.9,0.092,39,reviewed,us,us
2022-03-07T15:11:35.565Z,-15.9431,-172.6902,10,4.6,mb,,143,2.204,0.43,us,us6000h3tn,2022-03-13T13:53:35.040Z,"118 km E of Hihifo, Tonga",earthquake,11.5,1.9,0.158,15,reviewed,us,us
2022-03-07T06:09:54.636Z,-17.9055,-178.3385,531.82,4.2,mb,,219,3.441,0.19,us,us6000h3t9,2022-04-07T05:41:55.040Z,"248 km E of Levuka, Fiji",earthquake,10,12.8,0.152,13,reviewed,us,us
2022-03-07T05:34:18.525Z,-20.3752,-178.4045,581.83,6.1,mww,,19,4.251,0.98,us,us6000h2nu,2022-04-07T05:43:11.467Z,Fiji region,earthquake,9.8,3.3,0.052,35,reviewed,us,us
2022-03-07T00:31:26.359Z,-27.9261,-177.5241,24.45,4.9,mb,,32,10.228,0.52,us,us6000h3tm,2022-04-14T20:48:44.040Z,Kermadec Islands region,earthquake,9,5,0.064,76,reviewed,us,us
2022-03-07T00:31:08.968Z,-27.7969,-177.1969,90.51,4.9,mb,,58,1.592,0.83,us,us6000h3sx,2022-04-14T20:41:57.040Z,Kermadec Islands region,earthquake,6.2,6.1,0.091,38,reviewed,us,us
2022-03-06T20:06:19.912Z,-17.9066,-177.9712,451.1,4.3,mb,,107,3.581,0.66,us,us6000h3lk,2022-03-19T20:11:46.040Z,"287 km E of Levuka, Fiji",earthquake,14,9.3,0.126,18,reviewed,us,us
2022-03-06T18:07:18.053Z,-20.8643,-175.6564,69.76,4.5,mb,,75,6.931,0.72,us,us6000h3lg,2022-04-17T14:24:18.040Z,"56 km NW of Haveluloto, Tonga",earthquake,12.5,6.8,0.14,15,reviewed,us,us
2022-03-06T17:21:41.252Z,-20.9268,-178.194,499.88,4.3,mb,,138,9.28,0.91,us,us6000h3lf,2022-03-19T19:47:53.040Z,Fiji region,earthquake,14,7.2,0.129,17,reviewed,us,us
2022-03-06T16:03:28.282Z,-20.6331,-177.832,479.83,4.3,mb,,138,4.835,0.35,us,us6000h3ld,2022-03-10T19:55:35.040Z,"278 km WNW of Haveluloto, Tonga",earthquake,15.7,7.7,0.119,20,reviewed,us,us
2022-03-06T15:14:28.721Z,-34.026,-178.7148,10,4.6,mb,,123,4.279,0.48,us,us6000h3lb,2022-03-10T19:27:56.040Z,south of the Kermadec Islands,earthquake,10.8,1.8,0.223,11,reviewed,us,us
2022-03-06T06:57:05.906Z,-30.9317,-179.4902,282.63,5.1,mww,,72,2.149,0.82,us,us6000h2hv,2022-04-03T07:35:13.040Z,Kermadec Islands region,earthquake,8.4,6.6,0.098,10,reviewed,us,us
2022-03-06T06:05:42.572Z,-17.7094,-178.6511,559.84,4.2,mb,,112,3.141,0.67,us,us6000h3kv,2022-04-02T10:31:04.040Z,"218 km E of Levuka, Fiji",earthquake,14.9,8.9,0.088,37,reviewed,us,us
2022-03-06T04:03:15.538Z,-16.1024,-174.729,315.78,4.1,mb,,127,3.586,0.5,us,us6000h3ks,2022-03-11T01:26:48.040Z,"101 km W of Hihifo, Tonga",earthquake,8.2,6.6,0.166,13,reviewed,us,us
2022-03-06T03:26:55.776Z,-25.5628,-179.5733,462.74,4.1,mb,,125,3.966,1.12,us,us6000h3kr,2022-03-10T23:57:48.040Z,south of the Fiji Islands,earthquake,11.8,8.9,0.198,8,reviewed,us,us
2022-03-06T02:33:25.387Z,-22.5541,-176.2459,74.92,5,mb,,47,6.847,0.98,us,us6000h2gu,2022-04-12T22:14:34.040Z,"186 km SW of Vaini, Tonga",earthquake,12.6,5.6,0.039,209,reviewed,us,us
2022-03-06T00:01:38.984Z,-18.0432,-177.7571,571.33,4.4,mb,,123,3.73,0.76,us,us6000h3kp,2022-03-16T00:02:49.040Z,Fiji region,earthquake,13.3,7.8,0.101,28,reviewed,us,us
2022-03-05T22:09:07.270Z,-21.6359,-174.0706,10,5,mb,,124,7.988,1.11,us,us6000h2fw,2022-03-15T23:36:58.040Z,"97 km ESE of ‘Ohonua, Tonga",earthquake,5.4,1.8,0.083,46,reviewed,us,us
2022-03-05T20:14:28.920Z,-16.8128,-174.3605,151.84,4.7,mb,,62,3.81,0.59,us,us6000h2fg,2022-03-13T03:57:32.040Z,"112 km SSW of Hihifo, Tonga",earthquake,9.8,5.4,0.071,60,reviewed,us,us
2022-03-05T18:43:17.827Z,-26.6763,-178.0415,274.37,4.2,mb,,166,2.578,0.84,us,us6000h3jj,2022-04-02T22:05:23.040Z,south of the Fiji Islands,earthquake,12.7,7.9,0.177,11,reviewed,us,us
2022-03-05T13:27:07.089Z,-37.402,179.4817,10,4.5,mb,,159,0.948,1.07,us,us6000h2cs,2022-03-19T20:38:40.040Z,"190 km NE of Gisborne, New Zealand",earthquake,6.5,1.9,0.128,18,reviewed,us,us
2022-03-05T12:48:02.401Z,-30.7707,-177.9247,35,4.3,mb,,233,8.876,0.81,us,us6000h3je,2022-04-01T12:49:15.040Z,"Kermadec Islands, New Zealand",earthquake,14,2,0.168,14,reviewed,us,us
2022-03-05T11:51:15.621Z,-31.4438,-179.713,197.63,4.1,mb,,189,7.65,0.46,us,us6000h3jc,2022-04-13T07:33:18.040Z,Kermadec Islands region,earthquake,14.1,13,0.165,12,reviewed,us,us
2022-03-05T10:34:53.579Z,-26.9237,-176.2018,10,4.2,mb,,161,13.594,0.21,us,us6000h3j9,2022-04-01T10:57:56.040Z,south of the Fiji Islands,earthquake,10.8,1.9,0.136,16,reviewed,us,us
2022-03-05T09:07:59.088Z,-18.0379,-178.1977,555.46,4.3,mb,,121,3.582,0.68,us,us6000h2a4,2022-03-20T13:07:18.040Z,"263 km E of Levuka, Fiji",earthquake,13.6,7.9,0.068,65,reviewed,us,us
2022-03-05T05:34:12.663Z,-15.091,-173.002,10,4.5,mb,,124,1.666,0.71,us,us6000h3j4,2022-03-23T05:43:49.040Z,"128 km NE of Hihifo, Tonga",earthquake,8.8,1.9,0.163,11,reviewed,us,us
2022-03-05T03:11:56.044Z,-25.1692,-179.9217,471.7,4.3,mb,,99,4.449,1.03,us,us6000h28l,2022-04-01T03:07:46.040Z,south of the Fiji Islands,earthquake,13.5,7.4,0.142,16,reviewed,us,us
2022-03-05T01:27:29.264Z,-27.5789,-175.7285,10,4.9,mb,,136,2.557,1.12,us,us6000h3iw,2022-03-10T22:48:41.040Z,Kermadec Islands region,earthquake,7.9,1.9,0.28,5,reviewed,us,us
2022-03-04T22:00:30.638Z,-15.1868,-172.9571,10,4.5,mb,,131,1.705,0.47,us,us6000h3cn,2022-04-02T02:13:47.040Z,"123 km NE of Hihifo, Tonga",earthquake,10,1.9,0.128,18,reviewed,us,us
2022-03-04T20:09:01.425Z,-18.0572,-178.6805,561.12,4.3,mb,,170,3.126,0.99,us,us6000h3cg,2022-03-31T13:18:01.040Z,"212 km E of Levuka, Fiji",earthquake,18.9,6.7,0.142,14,reviewed,us,us
2022-03-04T17:35:58.672Z,-27.6503,-176.2405,10,4.6,mb,,116,2.183,0.71,us,us6000h3ce,2022-03-30T21:35:11.040Z,Kermadec Islands region,earthquake,8.7,1.8,0.194,11,reviewed,us,us
